content,sentiment
我觉得这门课程挺好的，老师讲的挺通俗易懂的,1
老师讲得非常通俗易懂,1
我非常满意,1
对非计算机专业的人来说还是有些难,0
老师讲得应该再深入一点,0
视频要是能查看就好了，错过了开课还可以再学习。强烈希望视频能查看。,1
课程内容丰富，授课方式很友好，搭配PTA练习，收获很大。感谢,1
非常不错的体验,1
老师以前的课可以听吗,1
讲得太快，不够详细,0
老师讲解清晰，思路明确，听课后学到了很多,1
可以，课程内容很棒,1
棒！实属上乘！,1
很好，认识到了很多,1
老师讲的很棒，很多复杂的理论通过简单的例子进行带入，通俗易懂。建议各位同学多看几遍，。,1
课程内容不错,1
对我们有很大的用处,1
课程深入浅出，可以的,1
理解的更加透彻，记忆的更加清晰准确,1
超级棒，点赞,1
学到了很多谢谢老师,1
讲得十分生动,1
讲得很好讲课很认真北大老师就是不一样,1
颜老师讲的非常细，学到了很多关于操作系统应用方面的知识,1
细节讲的挺好的，例子很清晰，上课没听懂的来这里都听懂了,1
很棒，启发很大,1
有所启发！,1
受益匪浅哟,1
就靠你过补考了,1
小师姐牛逼,1
结合书本学习，很棒,1
通俗易懂，谢谢老师,1
很好很受启发,1
nice，讲的太好了,1
希望郭炜老师来讲这门课。递归转非递归那节张老师用词实在难懂，“本程”，“结构值”都不是我们常用的叫法,0
内容不够完善，背景音乐太大，,0
女声朗读,0
还不错，知识点丰富,1
老师课程有条理，有重点，对同学热情,1
既能学到基础知识，又接近实际地编程，挺好啊,1
非常好，讲解细致,1
不错，深入浅出,1
辣鸡辣鸡辣鸡辣鸡,0
非常好非常好老师讲得很具体,1
课程非常棒，没有简单的念ppt，激发了我的学习兴趣，感谢老师。,1
收获真的很多,1
老师讲的很详细，听起来不累,1
挺好的，能增长知识和技能，扩大自己的知识面，真是谢谢有这个平台，谢谢老师的精湛讲解！机会难得！,1
老师水平非常高，讲解原理清晰，自己在学习过程中受益匪浅。,1
没出什么错，挺好的,1
通过这门课的学习我了解了很多,1
老师讲解很细致，深入浅处，开拓视野,1
细节，好评，受益匪浅,1
我觉得老师讲的非常好，备课很充分，这门课程很有诚意。,1
非常好的一门课，实用性很强,1
感觉老师讲的很深入，虽然我很菜hhh，但是我越学越开心，感觉了解到了很多很多平时学校学不到的东西,1
非常好难度大,1
概念性比较多,1
路过来支持一下，棒棒哒,1
系统化理论，工程化观点，概念化方法，非常优秀的慕课，谢谢老师,1
真的是精品课程，虽然制作画面比较模糊，但也反映了真实的上课环境，蒲老师讲课很有条理，很引人入胜！有空一定去看看电子科大！,1
非常不错，老师们都是讲的关键且易混淆的东西，在理论数据中穿插这应用案例更方便理解。,1
很棒，课程分配合理，很适合个人学习！！,1
李老师的数据结构讲的精炼易懂不啰嗦，谢谢李老师,1
真的挺好啊,1
能让我们有效的预习和复习知识，定期的测试自己对知识的掌握,1
这个课程学起来很方便，让我学到了很多,1
一般真的一般,0
"姥姥讲课挺好玩,就是我脑子有点笨理解不来,闷头苦刷还是一题一会,第二次遇到源代码都不知道写啥,但是课程很赞,不愧是浙大,i了",0
再接再厉共创辉煌,1
这么课程让我们对windos系统有跟全面的认知，让我们了跟好的应用windos系统。很全面，值得大家学习。,1
第二次选这个课，上次因为时间关系跟不上了，这次一定跟上；两位老师讲得都非常好。,1
老师讲得很清楚明白，受益匪浅,1
感谢老师，学到很多,1
课程讲解清楚,1
不错，目前感觉很好，老师很注重培养学生得自主学习能力，之后有什么评价再补充！,1
王老师讲解棒棒哒，数据结构与算法是程序的灵魂，是朴素的基础，每一个立志当好程序员的必经之路,1
课程尽管看过很多遍了，但这次是扎扎实实从头看到尾，内容详实，讲解细致，真的很感谢浙大的各位老师,1
零基础医学生强行跟课，能跟多少跟多少吧,0
老师讲解的特别好，逻辑性很强，都是干货，强烈推荐,1
收获很多，学到了许多新知识,1
已经上过一次了又来一遍，1.5倍速播放，内容真的简洁实用，没有废话全是干货，实例很多，非常推荐^_^,1
填空题有问题,0
教学很中肯,1
一个字：真的好！,1
好啊，太好看了,1
很详细，举的例子很全面贴切，通俗易懂，收获很多,1
老师上课很好，课程清晰易懂！,1
给我收获非常大,1
有特点，讲得好,1
通过观看视频，作相应的练习，看课件，学习到操作系统的很多知识，讲解的十分透彻,1
太强了，真牛逼,1
老师讲的挺细的，每次课还有对小白进行讲解，课程很周到，课后还有习题练习，很不错。就是每次上课感觉都听懂了，一到做题就不会。,1
在我们的生活当中，除了一些数值计算外（加、减、乘、除），还存在其它非值计算的问题，如对一堆数据进行排序（按分数高低排序），从一堆数据中查询某些或某个数据（数据查询问题），删除、添加、更新数据......。这些非计算的案例涉及到两个重要的问题：一个是数据存储的结构；另一个是基于某个结构进行的操作。数据存储的结构就决定了它的操作，不同的存储结构致使的操作的性能也不一样，如从一堆数据中删除某一个数据，如果用数组来存储，那...更多,1
不错，讲解到位！,1
非常棒，学到很多,1
老师讲的内容丰富便于理解,1
初步有所了解,1
老师讲课内容很好，通过现场编程的方式，使得学生可以边听课边敲代码，从而学习更加深入理解。,1
非常好，思路清晰,1
老师讲的特别清晰，结合讨论和测验之后，让我对知识掌握更加牢固，学完这门课程之后收获很多，推荐大家学习！,1
听完后很有收获，数据结构作为计算机类基础课程，值得上这样的好课！,1
讲的非常细致。,1
路程挺好的,1
我感觉非常棒。,1
内容详细，全面,1
讲解详细，习题多，，就冲习题都得赞,1
老师教学内容详细简单易懂,1
清晰透彻，很喜欢这样的上课方式,1
这课程非常棒，老师讲的非常好，结构明确，思路清晰,1
很不错，给自己加个油！,1
老师的讲解很到位，条理清晰，让我学习了相应的技能和知识，更深层次的掌握了办公软件的技巧和方法。,1
老师讲课可以带动思考，很棒！,1
双语方式教学很受用，老师讲课思路清晰，对于我形成计算机操作系统方面的思维导图用很大帮助,1
这课件非常实用,1
学习知识很畅快，听不懂的可以再回去听，听完再做测试也算最好的复习,1
数据结构比较难，好在老师讲得很仔细，学起来相对轻松,1
很基础，但很精彩！,1
知识面很全，操作性强,1
老师讲课重点突出，思路清晰！布置的讨论和习题紧贴教学内容，复习效果非常好!,1
课程略有难度，通过课后的练习理解的十分深刻,1
和陈越姥姥的课合起来听。两位老师都深深吸引了我。爱你们！,1
浅显的讲解的计算机软硬件，各个功能模块之间的通信原理，以及对计算机通信的一些应用及展望。,1
内容全面，老师讲的也很生动，很细致，棒棒棒棒,1
课还是不错的，,1
终于找到一个不读ppt的老师了！,1
课程很不错，内容也详细,1
王燕老师爱你哦,1
awesome！,0
内容充实，十分丰富，收获了很多,1
其实可以做得更好,0
真的受益匪浅,1
真的非常好啊,1
好课，建议国家精品,1
太强，手把手撸代码，感谢老师,1
老师讲得精炼，很不错！,1
老师讲的很好。很具体。知识点很详细。,1
内容充实，容易理解,1
例子很生动,1
讲的很好，但是比较难,0
课程内容优秀，课程讲解清晰明了,1
很喜欢李老师的课，只有一个小小的建议，就是有时候李老师在学校课堂的讲课视频，会经常出现没有声音的情况，希望注意一下，谢谢,1
我很满意这个软件，谢谢你们,1
老师讲的特别好，特别易懂,1
老师讲的很细致，PPT内容很充实，线上线下相结合，充分利用教学资源，好！,1
学到了很多，感谢老师,1
谢谢老师。,1
老师们讲的都非常好课前听一下很好的预习效果课后还可以做题检验自己很棒,1
让我学习到了很多新知识。,1
好，视频流畅,1
内容还是很丰富的但是需要下去之后消化一下,1
庄老师讲的很详细，而且理论和实践的结合让很多的知识点变得通俗易懂，看得出来庄老师是花费了心思的，觉得改课程的框架结构很详细、很系统，方便我们前后衔接，方便我们更好的掌握知识。而且老师也很认真在评论区回复同学们的问题。希望继续加油。,1
非常的不错,1
老师讲解的很细致对我很有帮助,1
还可以，基本跟得上,1
老师讲的很好，对我很有帮助，收获了很多,1
真的很感谢李治军老师，受益了！非常好，好！,1
针不戳，数据结构针不戳,1
在课程内容方面，有很多的课堂测验与课后作业以及章节测试，让我很好地巩固了知识点。,1
我感觉很好,1
学到了此课程的精华,1
看老师在教室里讲课，感觉很舒服，老师讲的很自由。但是，这么好的课怎么没人呢？,0
课讲得非常好,1
收获很大，从无知变有知,1
大家好，我们下学期也要学这门课，然后我想寒假在PTA上面做练习，因为我们这边快递已经停了，求实验指导那本书的读者验证码，万分感谢！,1
如果有字幕就好了,0
"很棒,比较可惜的是,没有实验课,老师什么时候出实验课视频啊,估计出的时候,我都一把年纪了",1
